ID,Prob1
27573, 0.37
27574, 0.12
27575, 0.19
27576, 0.58
27577, 0.22
27578, 0.41
27579, 0.54
27580, 0.20
27581, 0.64
27582, 0.42
27583, 0.29
27584, 0.26
27585, 0.34
27586, 0.23
27587, 0.26
27588, 0.19
27589, 0.23
27590, 0.22
27591, 0.66
27592, 0.21
27593, 0.29
27594, 0.30
27595, 0.32
27596, 0.42
27597, 0.22
27598, 0.45
27599, 0.32
27600, 0.24
27601, 0.34
27602, 0.22
27603, 0.70
27604, 0.18
27605, 0.22
27606, 0.29
27607, 0.55
27608, 0.54
27609, 0.51
27610, 0.46
27611, 0.62
27612, 0.50
27613, 0.42
27614, 0.24
27615, 0.69
27616, 0.14
27617, 0.27
27618, 0.26
27619, 0.41
27620, 0.22
27621, 0.31
27622, 0.64
27623, 0.26
27624, 0.28
27625, 0.70
27626, 0.13
27627, 0.19
27628, 0.53
27629, 0.26
27630, 0.35
27631, 0.25
27632, 0.33
27633, 0.78
27634, 0.45
27635, 0.29
27636, 0.40
27637, 0.27
27638, 0.28
27639, 0.21
27640, 0.25
27641, 0.61
27642, 0.27
27643, 0.26
27644, 0.32
27645, 0.42
27646, 0.15
27647, 0.39
27648, 0.21
27649, 0.22
27650, 0.44
27651, 0.39
27652, 0.29
27653, 0.40
27654, 0.35
27655, 0.21
27656, 0.74
27657, 0.18
27658, 0.18
27659, 0.29
27660, 0.22
27661, 0.42
27662, 0.50
27663, 0.31
27664, 0.26
27665, 0.25
27666, 0.25
27667, 0.40
27668, 0.25
27669, 0.31
27670, 0.24
27671, 0.25
27672, 0.70
27673, 0.77
27674, 0.17
27675, 0.18
27676, 0.60
27677, 0.40
27678, 0.30
27679, 0.40
27680, 0.47
27681, 0.32
27682, 0.25
27683, 0.13
27684, 0.17
27685, 0.30
27686, 0.26
27687, 0.20
27688, 0.22
27689, 0.23
27690, 0.27
27691, 0.14
27692, 0.48
27693, 0.33
27694, 0.46
27695, 0.25
27696, 0.52
27697, 0.24
27698, 0.41
27699, 0.79
27700, 0.28
27701, 0.15
27702, 0.18
27703, 0.55
27704, 0.23
27705, 0.19
27706, 0.59
27707, 0.17
27708, 0.22
27709, 0.30
27710, 0.24
27711, 0.52
27712, 0.33
27713, 0.30
27714, 0.25
27715, 0.68
27716, 0.45
27717, 0.22
27718, 0.22
27719, 0.26
27720, 0.28
27721, 0.57
27722, 0.34
27723, 0.59
27724, 0.26
27725, 0.16
27726, 0.71
27727, 0.18
27728, 0.39
27729, 0.31
27730, 0.48
27731, 0.21
27732, 0.15
27733, 0.28
27734, 0.53
27735, 0.22
27736, 0.74
27737, 0.84
27738, 0.28
27739, 0.38
27740, 0.19
27741, 0.29
27742, 0.36
27743, 0.54
27744, 0.67
27745, 0.27
27746, 0.52
27747, 0.24
27748, 0.22
27749, 0.22
27750, 0.37
27751, 0.32
27752, 0.17
27753, 0.46
27754, 0.23
27755, 0.25
27756, 0.29
27757, 0.26
27758, 0.79
27759, 0.26
27760, 0.37
27761, 0.52
27762, 0.44
27763, 0.16
27764, 0.61
27765, 0.55
27766, 0.32
27767, 0.33
27768, 0.33
27769, 0.21
27770, 0.33
27771, 0.18
27772, 0.23
27773, 0.32
27774, 0.29
27775, 0.23
27776, 0.47
27777, 0.21
27778, 0.51
27779, 0.15
27780, 0.22
27781, 0.39
27782, 0.51
27783, 0.22
27784, 0.36
27785, 0.55
27786, 0.22
27787, 0.18
27788, 0.25
27789, 0.38
27790, 0.77
27791, 0.41
27792, 0.08
27793, 0.22
27794, 0.54
27795, 0.72
27796, 0.39
27797, 0.21
27798, 0.25
27799, 0.42
27800, 0.26
27801, 0.30
27802, 0.74
27803, 0.28
27804, 0.30
27805, 0.49
27806, 0.31
27807, 0.51
27808, 0.28
27809, 0.37
27810, 0.22
27811, 0.31
27812, 0.58
27813, 0.30
27814, 0.20
27815, 0.43
27816, 0.19
27817, 0.15
27818, 0.39
27819, 0.25
27820, 0.15
27821, 0.34
27822, 0.26
27823, 0.43
27824, 0.58
27825, 0.23
27826, 0.47
27827, 0.31
27828, 0.61
27829, 0.25
27830, 0.33
27831, 0.37
27832, 0.33
27833, 0.47
27834, 0.29
27835, 0.25
27836, 0.36
27837, 0.20
27838, 0.48
27839, 0.19
27840, 0.22
27841, 0.39
27842, 0.20
27843, 0.33
27844, 0.17
27845, 0.16
27846, 0.14
27847, 0.29
27848, 0.16
27849, 0.23
27850, 0.22
27851, 0.54
27852, 0.31
27853, 0.50
27854, 0.35
27855, 0.58
27856, 0.28
27857, 0.38
27858, 0.15
27859, 0.38
27860, 0.32
27861, 0.18
27862, 0.80
27863, 0.21
27864, 0.65
27865, 0.24
27866, 0.19
27867, 0.17
27868, 0.21
27869, 0.50
27870, 0.41
27871, 0.29
27872, 0.30
27873, 0.43
27874, 0.30
27875, 0.22
27876, 0.44
27877, 0.31
27878, 0.38
27879, 0.40
27880, 0.23
27881, 0.25
27882, 0.37
27883, 0.27
27884, 0.35
27885, 0.31
27886, 0.16
27887, 0.20
27888, 0.22
27889, 0.40
27890, 0.45
27891, 0.20
27892, 0.30
27893, 0.37
27894, 0.08
27895, 0.17
27896, 0.68
27897, 0.24
27898, 0.24
27899, 0.47
27900, 0.35
27901, 0.37
27902, 0.25
27903, 0.19
27904, 0.40
27905, 0.65
27906, 0.21
27907, 0.44
27908, 0.29
27909, 0.21
27910, 0.67
27911, 0.48
27912, 0.56
27913, 0.38
27914, 0.58
27915, 0.25
27916, 0.70
27917, 0.21
27918, 0.15
27919, 0.37
27920, 0.47
27921, 0.25
27922, 0.19
27923, 0.24
27924, 0.27
27925, 0.56
27926, 0.28
27927, 0.33
27928, 0.24
27929, 0.28
27930, 0.17
27931, 0.26
27932, 0.51
27933, 0.13
27934, 0.34
27935, 0.32
27936, 0.20
27937, 0.48
27938, 0.27
27939, 0.33
27940, 0.63
27941, 0.22
27942, 0.26
27943, 0.40
27944, 0.26
27945, 0.50
27946, 0.54
27947, 0.29
27948, 0.28
27949, 0.40
27950, 0.33
27951, 0.12
27952, 0.23
27953, 0.20
27954, 0.58
27955, 0.51
27956, 0.34
27957, 0.23
27958, 0.25
27959, 0.27
27960, 0.22
27961, 0.30
27962, 0.30
27963, 0.32
27964, 0.29
27965, 0.35
27966, 0.32
27967, 0.29
27968, 0.26
27969, 0.21
27970, 0.16
27971, 0.57
27972, 0.42
27973, 0.32
27974, 0.46
27975, 0.42
27976, 0.81
27977, 0.31
27978, 0.31
27979, 0.22
27980, 0.66
27981, 0.15
27982, 0.21
27983, 0.33
27984, 0.60
27985, 0.20
27986, 0.16
27987, 0.36
27988, 0.69
27989, 0.37
27990, 0.23
27991, 0.54
27992, 0.27
27993, 0.36
27994, 0.61
27995, 0.42
27996, 0.25
27997, 0.32
27998, 0.41
27999, 0.61
28000, 0.36
28001, 0.18
28002, 0.61
28003, 0.33
28004, 0.22
28005, 0.23
28006, 0.75
28007, 0.27
28008, 0.20
28009, 0.24
28010, 0.27
28011, 0.62
28012, 0.62
28013, 0.35
28014, 0.33
28015, 0.22
28016, 0.49
28017, 0.38
28018, 0.36
28019, 0.34
28020, 0.26
28021, 0.25
28022, 0.20
28023, 0.37
28024, 0.24
28025, 0.37
28026, 0.49
28027, 0.41
28028, 0.21
28029, 0.43
28030, 0.54
28031, 0.23
28032, 0.20
28033, 0.51
28034, 0.40
28035, 0.14
28036, 0.16
28037, 0.31
28038, 0.28
28039, 0.35
28040, 0.40
28041, 0.36
28042, 0.24
28043, 0.29
28044, 0.26
28045, 0.07
28046, 0.21
28047, 0.45
28048, 0.28
28049, 0.37
28050, 0.61
28051, 0.25
28052, 0.48
28053, 0.25
28054, 0.23
28055, 0.71
28056, 0.38
28057, 0.38
28058, 0.60
28059, 0.40
28060, 0.28
28061, 0.33
28062, 0.77
28063, 0.19
28064, 0.28
28065, 0.83
28066, 0.30
28067, 0.33
28068, 0.60
28069, 0.80
28070, 0.29
28071, 0.60
28072, 0.22
28073, 0.20
28074, 0.25
28075, 0.22
28076, 0.58
28077, 0.60
28078, 0.37
28079, 0.23
28080, 0.69
28081, 0.14
28082, 0.20
28083, 0.53
28084, 0.19
28085, 0.17
28086, 0.50
28087, 0.34
28088, 0.21
28089, 0.23
28090, 0.15
28091, 0.63
28092, 0.30
28093, 0.18
28094, 0.22
28095, 0.75
28096, 0.42
28097, 0.24
28098, 0.46
28099, 0.45
28100, 0.24
28101, 0.46
28102, 0.32
28103, 0.41
28104, 0.78
28105, 0.57
28106, 0.15
28107, 0.21
28108, 0.37
28109, 0.22
28110, 0.24
28111, 0.37
28112, 0.80
28113, 0.57
28114, 0.25
28115, 0.50
28116, 0.13
28117, 0.19
28118, 0.76
28119, 0.72
28120, 0.20
28121, 0.29
28122, 0.21
28123, 0.33
28124, 0.24
28125, 0.20
28126, 0.27
28127, 0.63
28128, 0.20
28129, 0.37
28130, 0.24
28131, 0.19
28132, 0.23
28133, 0.36
28134, 0.31
28135, 0.33
28136, 0.15
28137, 0.33
28138, 0.20
28139, 0.27
28140, 0.23
28141, 0.47
28142, 0.58
28143, 0.37
28144, 0.31
28145, 0.29
28146, 0.30
28147, 0.25
28148, 0.62
28149, 0.74
28150, 0.44
28151, 0.33
28152, 0.34
28153, 0.32
28154, 0.46
28155, 0.34
28156, 0.32
28157, 0.21
28158, 0.23
28159, 0.33
28160, 0.21
28161, 0.72
28162, 0.45
28163, 0.33
28164, 0.75
28165, 0.35
28166, 0.21
28167, 0.29
28168, 0.61
28169, 0.15
28170, 0.55
28171, 0.44
28172, 0.50
28173, 0.20
28174, 0.25
28175, 0.22
28176, 0.23
28177, 0.28
28178, 0.30
28179, 0.70
28180, 0.39
28181, 0.45
28182, 0.26
28183, 0.25
28184, 0.26
28185, 0.31
28186, 0.37
28187, 0.38
28188, 0.21
28189, 0.76
28190, 0.19
28191, 0.17
28192, 0.25
28193, 0.23
28194, 0.39
28195, 0.29
28196, 0.42
28197, 0.58
28198, 0.29
28199, 0.23
28200, 0.20
28201, 0.57
28202, 0.24
28203, 0.38
28204, 0.53
28205, 0.59
28206, 0.38
28207, 0.15
28208, 0.64
28209, 0.41
28210, 0.17
28211, 0.46
28212, 0.32
28213, 0.25
28214, 0.32
28215, 0.18
28216, 0.24
28217, 0.29
28218, 0.69
28219, 0.21
28220, 0.18
28221, 0.36
28222, 0.25
28223, 0.35
28224, 0.26
28225, 0.48
28226, 0.31
28227, 0.74
28228, 0.33
28229, 0.21
28230, 0.34
28231, 0.30
28232, 0.24
28233, 0.30
28234, 0.21
28235, 0.18
28236, 0.46
28237, 0.23
28238, 0.30
28239, 0.32
28240, 0.22
28241, 0.43
28242, 0.58
28243, 0.44
28244, 0.27
28245, 0.52
28246, 0.32
28247, 0.34
28248, 0.15
28249, 0.39
28250, 0.31
28251, 0.24
28252, 0.18
28253, 0.16
28254, 0.17
28255, 0.27
28256, 0.38
28257, 0.17
28258, 0.21
28259, 0.49
28260, 0.19
28261, 0.60
28262, 0.43
28263, 0.27
28264, 0.48
28265, 0.37
28266, 0.28
28267, 0.17
28268, 0.20
28269, 0.30
28270, 0.25
28271, 0.33
28272, 0.52
28273, 0.24
28274, 0.18
28275, 0.35
28276, 0.28
28277, 0.52
28278, 0.26
28279, 0.32
28280, 0.27
28281, 0.32
28282, 0.35
28283, 0.32
28284, 0.27
28285, 0.32
28286, 0.44
28287, 0.59
28288, 0.27
28289, 0.24
28290, 0.21
28291, 0.22
28292, 0.32
28293, 0.27
28294, 0.14
28295, 0.25
28296, 0.19
28297, 0.55
28298, 0.46
28299, 0.51
28300, 0.24
28301, 0.23
28302, 0.60
28303, 0.45
28304, 0.22
28305, 0.30
28306, 0.23
28307, 0.17
28308, 0.28
28309, 0.17
28310, 0.38
28311, 0.24
28312, 0.36
28313, 0.47
28314, 0.31
28315, 0.23
28316, 0.39
28317, 0.22
28318, 0.36
28319, 0.30
28320, 0.63
28321, 0.48
28322, 0.29
28323, 0.36
28324, 0.24
28325, 0.35
28326, 0.28
28327, 0.25
28328, 0.65
28329, 0.71
28330, 0.20
28331, 0.41
28332, 0.35
28333, 0.44
28334, 0.17
28335, 0.18
28336, 0.21
28337, 0.35
28338, 0.38
28339, 0.34
28340, 0.30
28341, 0.16
28342, 0.60
28343, 0.21
28344, 0.25
28345, 0.24
28346, 0.27
28347, 0.17
28348, 0.63
28349, 0.28
28350, 0.20
28351, 0.40
28352, 0.21
28353, 0.28
28354, 0.19
28355, 0.23
28356, 0.21
28357, 0.15
28358, 0.24
28359, 0.45
28360, 0.23
28361, 0.31
28362, 0.24
28363, 0.31
28364, 0.76
28365, 0.35
28366, 0.30
28367, 0.43
28368, 0.31
28369, 0.59
28370, 0.30
28371, 0.20
28372, 0.20
28373, 0.66
28374, 0.23
28375, 0.37
28376, 0.52
28377, 0.30
28378, 0.64
28379, 0.26
28380, 0.50
28381, 0.21
28382, 0.36
28383, 0.26
28384, 0.29
28385, 0.28
28386, 0.47
28387, 0.64
28388, 0.42
28389, 0.20
28390, 0.36
28391, 0.19
28392, 0.28
28393, 0.55
28394, 0.30
28395, 0.22
28396, 0.41
28397, 0.37
28398, 0.57
28399, 0.28
28400, 0.15
28401, 0.25
28402, 0.24
28403, 0.29
28404, 0.67
28405, 0.68
28406, 0.35
28407, 0.20
28408, 0.21
28409, 0.30
28410, 0.20
28411, 0.68
28412, 0.31
28413, 0.25
28414, 0.34
28415, 0.18
28416, 0.21
28417, 0.70
28418, 0.37
28419, 0.25
28420, 0.70
28421, 0.31
28422, 0.50
28423, 0.64
28424, 0.20
28425, 0.35
28426, 0.26
28427, 0.23
28428, 0.24
28429, 0.30
28430, 0.22
28431, 0.18
28432, 0.35
28433, 0.22
28434, 0.28
28435, 0.22
28436, 0.24
28437, 0.24
28438, 0.17
28439, 0.20
28440, 0.51
28441, 0.19
28442, 0.71
28443, 0.24
28444, 0.55
28445, 0.24
28446, 0.23
28447, 0.22
28448, 0.30
28449, 0.20
28450, 0.24
28451, 0.26
28452, 0.27
28453, 0.21
28454, 0.38
28455, 0.39
28456, 0.21
28457, 0.26
28458, 0.25
28459, 0.21
28460, 0.25
28461, 0.36
28462, 0.24
28463, 0.32
28464, 0.18
28465, 0.20
28466, 0.29
28467, 0.40
28468, 0.48
28469, 0.43
28470, 0.35
28471, 0.57
28472, 0.21
28473, 0.21
28474, 0.41
28475, 0.25
28476, 0.28
28477, 0.60
28478, 0.17
28479, 0.27
28480, 0.50
28481, 0.27
28482, 0.56
28483, 0.28
28484, 0.26
28485, 0.19
28486, 0.52
28487, 0.26
28488, 0.22
28489, 0.22
28490, 0.35
28491, 0.28
28492, 0.30
28493, 0.30
28494, 0.20
28495, 0.24
28496, 0.32
28497, 0.62
28498, 0.37
28499, 0.31
28500, 0.18
28501, 0.29
28502, 0.51
28503, 0.32
28504, 0.48
28505, 0.40
28506, 0.71
28507, 0.23
28508, 0.26
28509, 0.42
28510, 0.27
28511, 0.52
28512, 0.32
28513, 0.19
28514, 0.62
28515, 0.41
28516, 0.49
28517, 0.20
28518, 0.77
28519, 0.31
28520, 0.27
28521, 0.27
28522, 0.37
28523, 0.27
28524, 0.19
28525, 0.21
28526, 0.37
28527, 0.32
28528, 0.26
28529, 0.28
28530, 0.72
28531, 0.63
28532, 0.30
28533, 0.35
28534, 0.26
28535, 0.21
28536, 0.27
28537, 0.32
28538, 0.23
28539, 0.32
28540, 0.44
28541, 0.41
28542, 0.43
28543, 0.19
28544, 0.19
28545, 0.28
28546, 0.33
28547, 0.31
28548, 0.71
28549, 0.42
28550, 0.16
28551, 0.48
28552, 0.35
28553, 0.54
28554, 0.74
28555, 0.48
28556, 0.45
28557, 0.75
28558, 0.32
28559, 0.28
28560, 0.37
28561, 0.19
28562, 0.16
28563, 0.21
28564, 0.83
28565, 0.38
28566, 0.32
28567, 0.26
28568, 0.45
28569, 0.43
28570, 0.54
28571, 0.21
28572, 0.54
28573, 0.14
28574, 0.26
28575, 0.19
28576, 0.16
28577, 0.20
28578, 0.16
28579, 0.32
28580, 0.62
28581, 0.27
28582, 0.18
28583, 0.26
28584, 0.18
28585, 0.20
28586, 0.38
28587, 0.32
28588, 0.28
28589, 0.23
28590, 0.27
28591, 0.16
28592, 0.72
28593, 0.23
28594, 0.54
28595, 0.23
28596, 0.27
28597, 0.43
28598, 0.53
28599, 0.20
28600, 0.58
28601, 0.38
28602, 0.24
28603, 0.77
28604, 0.54
28605, 0.49
28606, 0.23
28607, 0.41
28608, 0.24
28609, 0.15
28610, 0.21
28611, 0.56
28612, 0.22
28613, 0.20
28614, 0.26
28615, 0.30
28616, 0.39
28617, 0.25
28618, 0.37
28619, 0.51
28620, 0.22
28621, 0.35
28622, 0.36
28623, 0.08
28624, 0.44
28625, 0.20
28626, 0.15
28627, 0.31
28628, 0.20
28629, 0.31
28630, 0.38
28631, 0.60
28632, 0.32
28633, 0.43
28634, 0.16
28635, 0.32
28636, 0.22
28637, 0.72
28638, 0.20
28639, 0.61
28640, 0.23
28641, 0.36
28642, 0.26
28643, 0.77
28644, 0.19
28645, 0.79
28646, 0.22
28647, 0.52
28648, 0.64
28649, 0.31
28650, 0.32
28651, 0.20
28652, 0.21
28653, 0.58
28654, 0.73
28655, 0.15
28656, 0.70
28657, 0.15
28658, 0.66
28659, 0.53
28660, 0.21
28661, 0.29
28662, 0.29
28663, 0.36
28664, 0.61
28665, 0.44
28666, 0.33
28667, 0.57
28668, 0.46
28669, 0.23
28670, 0.21
28671, 0.22
28672, 0.53
28673, 0.14
28674, 0.43
28675, 0.31
28676, 0.67
28677, 0.24
28678, 0.26
28679, 0.73
28680, 0.25
28681, 0.51
28682, 0.20
28683, 0.50
28684, 0.22
28685, 0.26
28686, 0.22
28687, 0.47
28688, 0.24
28689, 0.42
28690, 0.24
28691, 0.43
28692, 0.21
28693, 0.23
28694, 0.71
28695, 0.32
28696, 0.23
28697, 0.16
28698, 0.49
28699, 0.41
28700, 0.27
28701, 0.28
28702, 0.32
28703, 0.39
28704, 0.33
28705, 0.22
28706, 0.32
28707, 0.51
28708, 0.15
28709, 0.20
28710, 0.19
28711, 0.30
28712, 0.42
28713, 0.28
28714, 0.22
28715, 0.48
28716, 0.36
28717, 0.25
28718, 0.38
28719, 0.15
28720, 0.18
28721, 0.59
28722, 0.69
28723, 0.49
28724, 0.36
28725, 0.16
28726, 0.15
28727, 0.41
28728, 0.20
28729, 0.27
28730, 0.30
28731, 0.24
28732, 0.72
28733, 0.34
28734, 0.22
28735, 0.23
28736, 0.40
28737, 0.16
28738, 0.29
28739, 0.37
28740, 0.26
28741, 0.67
28742, 0.29
28743, 0.31
28744, 0.27
28745, 0.22
28746, 0.35
28747, 0.46
28748, 0.21
28749, 0.23
28750, 0.46
28751, 0.26
28752, 0.22
28753, 0.23
28754, 0.42
28755, 0.39
28756, 0.35
28757, 0.22
28758, 0.27
28759, 0.40
28760, 0.27
28761, 0.50
28762, 0.29
28763, 0.18
28764, 0.33
28765, 0.26
28766, 0.23
28767, 0.38
28768, 0.60
28769, 0.27
28770, 0.39
28771, 0.75
28772, 0.11
28773, 0.24
28774, 0.73
28775, 0.47
28776, 0.32
28777, 0.78
28778, 0.44
28779, 0.51
28780, 0.21
28781, 0.31
28782, 0.39
28783, 0.25
28784, 0.59
28785, 0.38
28786, 0.46
28787, 0.18
28788, 0.19
28789, 0.75
28790, 0.52
28791, 0.48
28792, 0.38
28793, 0.35
28794, 0.20
28795, 0.22
28796, 0.31
28797, 0.27
28798, 0.47
28799, 0.27
28800, 0.44
28801, 0.77
28802, 0.56
28803, 0.25
28804, 0.61
28805, 0.25
28806, 0.27
28807, 0.37
28808, 0.23
28809, 0.46
28810, 0.83
28811, 0.27
28812, 0.54
28813, 0.32
28814, 0.38
28815, 0.25
28816, 0.23
28817, 0.35
28818, 0.34
28819, 0.69
28820, 0.06
28821, 0.21
28822, 0.61
28823, 0.60
28824, 0.16
28825, 0.23
28826, 0.28
28827, 0.39
28828, 0.28
28829, 0.64
28830, 0.27
28831, 0.28
28832, 0.05
28833, 0.74
28834, 0.44
28835, 0.40
28836, 0.11
28837, 0.20
28838, 0.27
28839, 0.29
28840, 0.37
28841, 0.36
28842, 0.34
28843, 0.48
28844, 0.36
28845, 0.32
28846, 0.26
28847, 0.52
28848, 0.25
28849, 0.34
28850, 0.62
28851, 0.30
28852, 0.30
28853, 0.29
28854, 0.82
28855, 0.41
28856, 0.18
28857, 0.35
28858, 0.10
28859, 0.60
28860, 0.52
28861, 0.29
28862, 0.34
28863, 0.44
28864, 0.24
28865, 0.27
28866, 0.37
28867, 0.69
28868, 0.20
28869, 0.31
28870, 0.20
28871, 0.21
28872, 0.28
28873, 0.32
28874, 0.41
28875, 0.68
28876, 0.12
28877, 0.66
28878, 0.41
28879, 0.17
28880, 0.43
28881, 0.36
28882, 0.28
28883, 0.28
28884, 0.63
28885, 0.64
28886, 0.18
28887, 0.41
28888, 0.30
28889, 0.22
28890, 0.61
28891, 0.31
28892, 0.35
28893, 0.33
28894, 0.23
28895, 0.35
28896, 0.21
28897, 0.16
28898, 0.38
28899, 0.53
28900, 0.33
28901, 0.32
28902, 0.22
28903, 0.71
28904, 0.22
28905, 0.80
28906, 0.26
28907, 0.19
28908, 0.55
28909, 0.18
28910, 0.16
28911, 0.28
28912, 0.21
28913, 0.14
28914, 0.37
28915, 0.11
28916, 0.36
28917, 0.58
28918, 0.24
28919, 0.46
28920, 0.31
28921, 0.17
28922, 0.23
28923, 0.26
28924, 0.33
28925, 0.61
28926, 0.22
28927, 0.55
28928, 0.77
28929, 0.31
28930, 0.51
28931, 0.19
28932, 0.35
28933, 0.23
28934, 0.25
28935, 0.28
28936, 0.34
28937, 0.44
28938, 0.37
28939, 0.23
28940, 0.17
28941, 0.59
28942, 0.19
28943, 0.18
28944, 0.22
28945, 0.59
28946, 0.51
28947, 0.22
28948, 0.43
28949, 0.36
28950, 0.25
28951, 0.38
28952, 0.29
28953, 0.30
28954, 0.29
28955, 0.25
28956, 0.23
28957, 0.20
28958, 0.64
28959, 0.37
28960, 0.45
28961, 0.22
28962, 0.31
28963, 0.19
28964, 0.26
28965, 0.33
28966, 0.37
28967, 0.14
28968, 0.23
28969, 0.26
28970, 0.27
28971, 0.26
28972, 0.37
28973, 0.34
28974, 0.18
28975, 0.31
28976, 0.24
28977, 0.35
28978, 0.36
28979, 0.37
28980, 0.13
28981, 0.33
28982, 0.39
28983, 0.34
28984, 0.36
28985, 0.41
28986, 0.19
28987, 0.19
28988, 0.64
28989, 0.30
28990, 0.62
28991, 0.39
28992, 0.22
28993, 0.36
28994, 0.29
28995, 0.37
28996, 0.31
28997, 0.47
28998, 0.64
28999, 0.62
29000, 0.17
29001, 0.38
29002, 0.26
29003, 0.31
29004, 0.26
29005, 0.19
29006, 0.46
29007, 0.29
29008, 0.45
29009, 0.19
29010, 0.21
29011, 0.22
29012, 0.39
29013, 0.29
29014, 0.18
29015, 0.68
29016, 0.26
29017, 0.24
29018, 0.35
29019, 0.26
29020, 0.26
29021, 0.13
29022, 0.35
29023, 0.42
29024, 0.55
29025, 0.27
29026, 0.76
29027, 0.33
29028, 0.70
29029, 0.54
29030, 0.35
29031, 0.43
29032, 0.39
29033, 0.36
29034, 0.28
29035, 0.23
29036, 0.26
29037, 0.50
29038, 0.49
29039, 0.45
29040, 0.22
29041, 0.39
29042, 0.33
29043, 0.37
29044, 0.38
29045, 0.65
29046, 0.29
29047, 0.15
29048, 0.26
29049, 0.48
29050, 0.25
29051, 0.72
29052, 0.33
29053, 0.16
29054, 0.29
29055, 0.21
29056, 0.47
29057, 0.35
29058, 0.59
29059, 0.16
29060, 0.25
29061, 0.71
29062, 0.57
29063, 0.25
29064, 0.36
29065, 0.22
29066, 0.09
29067, 0.46
29068, 0.30
29069, 0.61
29070, 0.28
29071, 0.17
29072, 0.33
29073, 0.59
29074, 0.37
29075, 0.29
29076, 0.19
29077, 0.37
29078, 0.34
29079, 0.19
29080, 0.44
29081, 0.47
29082, 0.39
29083, 0.36
29084, 0.49
29085, 0.37
29086, 0.21
29087, 0.42
29088, 0.27
29089, 0.49
29090, 0.32
29091, 0.24
29092, 0.48
29093, 0.75
29094, 0.35
29095, 0.41
29096, 0.40
29097, 0.74
29098, 0.61
29099, 0.20
29100, 0.34
29101, 0.32
29102, 0.24
29103, 0.25
29104, 0.20
29105, 0.36
29106, 0.58
29107, 0.17
29108, 0.51
29109, 0.44
29110, 0.17
29111, 0.23
29112, 0.35
29113, 0.34
29114, 0.26
29115, 0.30
29116, 0.19
29117, 0.71
29118, 0.21
29119, 0.30
29120, 0.30
29121, 0.19
29122, 0.53
29123, 0.57
29124, 0.26
29125, 0.26
29126, 0.36
29127, 0.23
29128, 0.33
29129, 0.34
29130, 0.31
29131, 0.65
29132, 0.15
29133, 0.24
29134, 0.46
29135, 0.32
29136, 0.36
29137, 0.25
29138, 0.42
29139, 0.56
29140, 0.21
29141, 0.19
29142, 0.28
29143, 0.44
29144, 0.34
29145, 0.46
29146, 0.24
29147, 0.25
29148, 0.21
29149, 0.31
29150, 0.28
29151, 0.36
29152, 0.27
29153, 0.34
29154, 0.51
29155, 0.26
29156, 0.34
29157, 0.20
29158, 0.37
29159, 0.24
29160, 0.23
29161, 0.19
29162, 0.32
29163, 0.27
29164, 0.19
29165, 0.53
29166, 0.80
29167, 0.26
29168, 0.18
29169, 0.36
29170, 0.21
29171, 0.12
29172, 0.21
29173, 0.29
29174, 0.37
29175, 0.32
29176, 0.40
29177, 0.38
29178, 0.16
29179, 0.30
29180, 0.28
29181, 0.21
29182, 0.42
29183, 0.41
29184, 0.32
29185, 0.54
29186, 0.45
29187, 0.32
29188, 0.17
29189, 0.21
29190, 0.24
29191, 0.28
29192, 0.20
29193, 0.47
29194, 0.21
29195, 0.53
29196, 0.55
29197, 0.45
29198, 0.26
29199, 0.33
29200, 0.25
29201, 0.34
29202, 0.58
29203, 0.48
29204, 0.37
29205, 0.43
29206, 0.26
29207, 0.30
29208, 0.32
29209, 0.39
29210, 0.21
29211, 0.29
29212, 0.16
29213, 0.19
29214, 0.31
29215, 0.37
29216, 0.22
29217, 0.42
29218, 0.27
29219, 0.77
29220, 0.34
29221, 0.34
29222, 0.16
29223, 0.39
29224, 0.66
29225, 0.22
29226, 0.35
29227, 0.34
29228, 0.25
29229, 0.23
29230, 0.28
29231, 0.27
29232, 0.31
29233, 0.23
29234, 0.43
29235, 0.43
29236, 0.20
29237, 0.50
29238, 0.26
29239, 0.50
29240, 0.42
29241, 0.62
29242, 0.24
29243, 0.20
29244, 0.30
29245, 0.35
29246, 0.59
29247, 0.25
29248, 0.47
29249, 0.38
29250, 0.44
29251, 0.31
29252, 0.68
29253, 0.30
29254, 0.29
29255, 0.20
29256, 0.30
29257, 0.23
29258, 0.26
29259, 0.22
29260, 0.21
29261, 0.25
29262, 0.27
29263, 0.42
29264, 0.22
29265, 0.27
29266, 0.18
29267, 0.23
29268, 0.23
29269, 0.26
29270, 0.36
29271, 0.21
29272, 0.19
29273, 0.19
29274, 0.21
29275, 0.13
29276, 0.22
29277, 0.27
29278, 0.25
29279, 0.27
29280, 0.18
29281, 0.20
29282, 0.41
29283, 0.16
29284, 0.29
29285, 0.29
